"Kod::code";"Nazwa::name";"Waluta::currency_iso";"Kurs::currency_exchange";"Vat::vat_value";"Cena netto::price_netto";"Cena brutto::price_brutto";"Stara cena netto::old_price_netto";"Stara cena brutto::old_price_brutto";"Cena hurt A netto::wholesale_a_netto";"Cena hurt A brutto::wholesale_a_brutto";"Cena hurt B netto::wholesale_b_netto";"Cena hurt B brutto::wholesale_b_brutto";"Cena hurt C netto::wholesale_c_netto";"Cena hurt C brutto::wholesale_c_brutto";"Aktywny::active";"Opis::description";"Opis skrócony::short_description";"Opis do wyszukiwania::search_keywords";"Zdjęcia::product_images";"Waga::weight";"Ukryj cenę::hide_price";"Jednostka miary::uom";"Minimalna ilość::min_qty";"Maksymalna ilość::max_qty";"Wielokrotność ilości::step_qty";"Sprawdzaj stan magazynowy::is_stock_validated";"Zezwalaj na części dziesiętne w ilości::stock_in_decimals";"Zarządzaj magazynem z opcjami produktu::stock_managment";"Maksymalny rabat::max_discount";"Czas realizacji::execution_time";"Kod producenta::man_code";"Cena w punktach::points_value";"Zarobione punkty::points_earn";"Produkt tylko za punkty::points_only";"Priorytet::priority";"Ilość jednostki miary (jednostka)::bpum_default_id";"Ilość jednostki miary::bpum_default_value";"Prezentuje cenę dla (jednostka)::bpum_id";"Prezentuje cenę dla::bpum_value";"Polecane produkty::product_recommend";"Szerokość::width";"Wysokość::height";"Głębokość::depth";"Koszt dostawy::delivery_price";"Dostawy::deliveries";"Atrybuty - tytuł::attributes_label";"Dodatkowy opis::description2";"Akcesoria::product_accessories";"Dostepnosc::product_availability";"Ceneo::product_ceneo";"Magazyn::product_depository";"Google Shopping::google_shoppinig";"Kod MPN::mpn_code";"Grupa cenowa::group_price";"Pozycjonowanie_Tytuł::positioning_title";"Pozycjonowanie_Słowa_Kluczowe::positioning_keywords";"Pozycjonowanie_Opis::positioning_desc";"Nokaut::product_nokaut";"Okazje::product_okazje";"Opcje_produktu::product_options";"Radar::product_radar";"Skąpiec::product_skapiec";"Sklepy24::product_sklepy24";"Kategorie::product_categories";"Producent::product_producer"
"KB0851";"Klocki Blocki MyFireBrigade 2 W 1 87 el.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyFireBrigade 2 W 1 87 el.";"";"https://icom-poland.com/media/products/cc87c074e6bc5ebd171de73fe92281e3/images/KB0851.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018288512";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"11.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB0815";"Klocki Blocki MyFireBrigade Beczkowóz 213 el.";"PLN";"";"23.00";"45.99";"56.57";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Klocki Blocki MyFireBrigade Beczkowóz 213 el.</p>";"";"https://icom-poland.com/media/products/82b1b27cc081850a9b36fdf57317a5c4/images/KB0815.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018258157";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"6.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB8054";"Klocki Blocki MyFireBrigade Auto Strażackie 206 el";"PLN";"";"23.00";"21.99";"27.05";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyFireBrigade Auto Strażackie 206 el";"";"https://icom-poland.com/media/products/e403f9dbedbfbfba2bc3c147b2b7607a/images/KB8054-1.jpg | https://icom-poland.com/media/products/e403f9dbedbfbfba2bc3c147b2b7607a/images/KB8054.jpg | https://icom-poland.com/media/products/e403f9dbedbfbfba2bc3c147b2b7607a/images/KB8054-2.jpg | https://icom-poland.com/media/products/e403f9dbedbfbfba2bc3c147b2b7607a/images/KB8054-3.jpg | https://icom-poland.com/media/products/e403f9dbedbfbfba2bc3c147b2b7607a/images/KB8054-4.jpg | https://icom-poland.com/media/products/e403f9dbedbfbfba2bc3c147b2b7607a/images/KB8054-5.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922892690807";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"5.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB8053";"Klocki Blocki MyFireBrigade Wóz Strażacki 244 el.";"PLN";"";"23.00";"27.99";"34.43";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyFireBrigade Wóz Strażacki 244 el.";"";"https://icom-poland.com/media/products/77d2bff0ff4118d945190905d3b01d39/images/KB8053.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922892680808";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"296.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB0814";"Klocki Blocki MyFireBrigade Podnośnik 158 el.";"PLN";"";"23.00";"29.99";"36.89";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyFireBrigade Podnośnik 158 el.";"";"https://icom-poland.com/media/products/ff94859fcfa3459d6697a800a5851e57/images/KB0814.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018248141";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"103.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB0812";"Klocki Blocki MyFireBrigade Lądowisko Helikoptera";"PLN";"";"23.00";"29.99";"36.89";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyFireBrigade Lądowisko Helikoptera";"";"https://icom-poland.com/media/products/a13360b3234bb6c7b3019eb25da7de11/images/KB0812.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018228129";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"206.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB8051";"Klocki Blocki MyFireBrigade Duża Straż 774 el.";"PLN";"";"23.00";"114.99";"141.44";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Klocki Blocki MyFireBrigade Duża Straż 774 el.</p>";"";"https://icom-poland.com/media/products/91718ea6aef3488672bcb9c871034a7f/images/KB8051-1.jpg | https://icom-poland.com/media/products/91718ea6aef3488672bcb9c871034a7f/images/KB8051.jpg | https://icom-poland.com/media/products/91718ea6aef3488672bcb9c871034a7f/images/KB8051-2.jpg | https://icom-poland.com/media/products/91718ea6aef3488672bcb9c871034a7f/images/KB8051-3.jpg | https://icom-poland.com/media/products/91718ea6aef3488672bcb9c871034a7f/images/KB8051-4.jpg | https://icom-poland.com/media/products/91718ea6aef3488672bcb9c871034a7f/images/KB8051-5.jpg";"1.50";"0";"szt.";"1.00";"6.00";"0.00";"1";"0";"1";"100.00";"";"6922892660800";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"129.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB0813";"Klocki Blocki MyFireBrigade Straż Wodna 120 el.";"PLN";"";"23.00";"19.99";"24.59";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyFireBrigade Straż Wodna 120 el.";"";"https://icom-poland.com/media/products/f461f154045eab6b2ac94e7bbc29a9f5/images/KB0813.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018238135";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"528.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB8055";"Klocki Blocki MyFireBrigade Auto z Przyczepą 143 e";"PLN";"";"23.00";"15.99";"19.67";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyFireBrigade Auto z Przyczepą 143 e";"";"https://icom-poland.com/media/products/470d05a1fb1e9cae65c43990ea9581ce/images/KB8055-1.jpg | https://icom-poland.com/media/products/470d05a1fb1e9cae65c43990ea9581ce/images/KB8055.jpg | https://icom-poland.com/media/products/470d05a1fb1e9cae65c43990ea9581ce/images/KB8055-2.jpg | https://icom-poland.com/media/products/470d05a1fb1e9cae65c43990ea9581ce/images/KB8055-3.jpg | https://icom-poland.com/media/products/470d05a1fb1e9cae65c43990ea9581ce/images/KB8055-4.jpg | https://icom-poland.com/media/products/470d05a1fb1e9cae65c43990ea9581ce/images/KB8055-5.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922910230800";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"783.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB0854";"Klocki Blocki MyFireBrigade 2 W 1 75 el.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Klocki Blocki MyFireBrigade 2 W 1 75 el.</p>";"";"https://icom-poland.com/media/products/b16b5970b7c97c165059775063bc2953/images/KB0854.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018318547";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"838.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB0852";"Klocki Blocki MyFireBrigade 2 W 1 82 el.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Klocki Blocki MyFireBrigade 2 W 1 82 el.</p>";"";"https://icom-poland.com/media/products/9fea6a31143b8c0e022e24b968ab52c1/images/KB0852.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018298528";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"1417.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB0853";"Klocki Blocki MyFireBrigade 2 W 1 59 el.";"PLN";"";"23.00";"8.99";"11.06";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyFireBrigade 2 W 1 59 el.";"";"https://icom-poland.com/media/products/36b8e8f3d3bfd38e5891e8e4c9c7805d/images/KB0853.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018308531";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"1577.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyFireBrigade";"Icom Poland"
"KB6092";"Klocki Blocki MyCity 2 Pojazdy Budowlane 196 el.";"PLN";"";"23.00";"21.99";"27.05";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=windows-1250"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 11.00.10586.162""></HEAD>
<BODY>
<P>Prezentowany zestaw umożliwia zbudowanie aż dwóch pojazdów: koparki i pojazdu 
technicznego. Zawiera 2 figurki.Składa się ze 196 elementów. </P>
<P>&nbsp;</P>
<P>Więcej o zestawie na: <A 
href=""http://klocki-blocki.pl/p/_//00/0029/002993/6092.jpg"">http://klocki-blocki.pl/p/_//00/0029/002993/6092.jpg</A></P>
<P>&nbsp;</P>
<P><STRONG>BLOCKI:</STRONG> Nowa marka klocków na polskim rynku przeznaczona dla 
dzieci od lat 6.</P>
<P><A 
href=""http://www.klocki-blocki.pl"">www.klocki-blocki.pl</A></P></BODY></HTML>
";"36/0




Nowa marka klocków na polskim rynku przeznaczona dla dzieci od lat 6.
 
";"";"https://icom-poland.com/media/products/0f2ce72000bbd322772a3dd620da4448/images/KB6092.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6921800190804";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB8041";"Klocki Blocki MyCity Wózek Widłowy 70el.";"PLN";"";"23.00";"7.99";"9.83";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"128/0
";"";"https://icom-poland.com/media/products/53a52b7d94fec22a5ed041d4661f0bc0/images/KB8041.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6925047320802";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB8042";"Klocki Blocki MyCity Koparka 117 el.";"PLN";"";"23.00";"18.99";"23.36";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"36/0
";"";"https://icom-poland.com/media/products/26ef154d02792ea68ae68ff30d9d0f47/images/KB8042.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6925047330801";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB85008";"Klocki BLOCKI - SŁUŻBY RATUNKOWE 433el.";"PLN";"";"23.00";"71.99";"88.55";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"24/0
";"";"https://icom-poland.com/media/products/e18fbcbd233bb550336cbebb40de6d9a/images/KB85008.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6926941200801";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB85010";"Klocki Blocki MyCity Karetka Duża 199 el.";"PLN";"";"23.00";"31.99";"39.35";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"60/0
";"";"https://icom-poland.com/media/products/3a9b4d40be2804646e1bcda54d18bd37/images/KB85010.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6926941220809";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB8036";"Klocki Blocki MyCity Walec 43 el.";"PLN";"";"23.00";"6.99";"8.60";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyCity Walec 43 el.";"";"https://icom-poland.com/media/products/d42182e301c7cab6788c05719eb37fc7/images/KB8036.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927642990800";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"6.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB8038";"Klocki Blocki MyCity Dźwig 55el.";"PLN";"";"23.00";"6.99";"8.60";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"128/64
";"";"https://icom-poland.com/media/products/01fb499409c76a385d8165f82a922ac3/images/KB8038.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927643010804";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB8040";"Klocki Blocki MyCity Spychacz na Lawecie 145 el.";"PLN";"";"23.00";"18.99";"23.36";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"36/18
";"";"https://icom-poland.com/media/products/2c004b98e33174c28edc170f9e1c770d/images/KB8040.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6926233720802";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB85013";"Klocki Blocki Transport Autobusy 364 el.";"PLN";"";"23.00";"63.79";"78.46";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"12/6";"";"https://icom-poland.com/media/products/5d3fad873cba21fd86fe4c252ebbad62/images/KB85013.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927549150802";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB85014";"Klocki Blocki Transport Autobusy 341 el.";"PLN";"";"23.00";"60.49";"74.40";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"24/12";"";"https://icom-poland.com/media/products/52d978bc587f25921b621faf2466741b/images/KB85014.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927549160801";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB85016";"Klocki Blocki Transport Autobusy 371 el.";"PLN";"";"23.00";"57.19";"70.34";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"12/6";"";"https://icom-poland.com/media/products/818da5728f15c376fe9416c32652a89e/images/KB85016.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927642970802";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB6112";"Klocki Blocki MyCity 3w1 - 69 el.";"PLN";"";"23.00";"9.99";"12.29";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"96/0";"";"https://icom-poland.com/media/products/19bbee0964ab16c457e2b1aa787fe8f0/images/KB6112.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6921767370806";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB0211";"Klocki Blocki MyCity Roboty Drogowe 133 el.";"PLN";"";"23.00";"19.99";"24.59";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"1/72";"";"https://icom-poland.com/media/products/28d938a944b7b71d19763c445f76be1e/images/KB0211.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018002118";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB0221";"Klocki Blocki MyCity Stacja Obsługi 686 el.";"PLN";"";"23.00";"129.99";"159.89";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyCity Stacja Obsługi 686 el.";"";"https://icom-poland.com/media/products/877883b6b006e7b339f7d6287f47e7ad/images/KB0221-1.jpg | https://icom-poland.com/media/products/877883b6b006e7b339f7d6287f47e7ad/images/KB0221.jpg | https://icom-poland.com/media/products/877883b6b006e7b339f7d6287f47e7ad/images/KB0221-2.jpg | https://icom-poland.com/media/products/877883b6b006e7b339f7d6287f47e7ad/images/KB0221-3.jpg | https://icom-poland.com/media/products/877883b6b006e7b339f7d6287f47e7ad/images/KB0221-4.jpg | https://icom-poland.com/media/products/877883b6b006e7b339f7d6287f47e7ad/images/KB0221-5.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018002217";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"0.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB8045";"Klocki Blocki MyCity Dźwig 380 el.";"PLN";"";"23.00";"62.99";"77.48";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Klocki Blocki MyCity Dźwig 380 el.</p>";"";"https://icom-poland.com/media/products/ef7cb4071d6d1995a8221b7baaa90819/images/KB8045-1.jpg | https://icom-poland.com/media/products/ef7cb4071d6d1995a8221b7baaa90819/images/KB8045.jpg | https://icom-poland.com/media/products/ef7cb4071d6d1995a8221b7baaa90819/images/KB8045-2.jpg | https://icom-poland.com/media/products/ef7cb4071d6d1995a8221b7baaa90819/images/KB8045-3.jpg | https://icom-poland.com/media/products/ef7cb4071d6d1995a8221b7baaa90819/images/KB8045-4.jpg | https://icom-poland.com/media/products/ef7cb4071d6d1995a8221b7baaa90819/images/KB8045-5.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6925046350800";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"13.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB0229";"Klocki Blocki MyCity Spychacz 250 el.";"PLN";"";"23.00";"49.99";"61.49";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Klocki BLOCKI MyCity Spychacz to zestaw stworzony z myślą o młodych miłośnikach budowania i maszyn budowlanych. MyCity to jedna z topowych kolekcji klocków konstrukcyjnych polskiej marki BLOCKI.</p>";"";"https://icom-poland.com/media/products/9bbcd22a8d57fc2c4184a230c493b7bb/images/KB0229.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922018062297";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"3.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB6093";"Klocki Blocki Transport Ciężarówki 253 el.";"PLN";"";"23.00";"31.99";"39.35";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"<!--[mode:tiny]--><p>Klocki Blocki Transport Ciężarówki 253 el.</p>";"";"https://icom-poland.com/media/products/1a9ff80b53528b3d1de31f1ab6170c13/images/KB6093.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6922910060803";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"1.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
"KB8060";"Klocki Blocki MyCity Spychacz 54el.";"PLN";"";"23.00";"6.99";"8.60";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"0.00";"1";"";"Klocki Blocki MyCity Spychacz 54el.";"";"https://icom-poland.com/media/products/7a695466e06f35e3174c27f7c36144f6/images/KB8060-1.jpg | https://icom-poland.com/media/products/7a695466e06f35e3174c27f7c36144f6/images/KB8060.jpg | https://icom-poland.com/media/products/7a695466e06f35e3174c27f7c36144f6/images/KB8060-2.jpg | https://icom-poland.com/media/products/7a695466e06f35e3174c27f7c36144f6/images/KB8060-3.jpg | https://icom-poland.com/media/products/7a695466e06f35e3174c27f7c36144f6/images/KB8060-4.jpg | https://icom-poland.com/media/products/7a695466e06f35e3174c27f7c36144f6/images/KB8060-5.jpg";"0.00";"0";"szt.";"1.00";"0.00";"0.00";"1";"0";"1";"100.00";"";"6927643030802";"0";"0";"0";"0";"0";"0.00";"0";"0.00";"";"0.00";"0.00";"0.00";"0.00";"";"";"";"";"";"0";"115.00";"1";"";"";"";"";"";"0";"0";"";"0";"0";"0";"OFERTA|BLOCKI|MyCity";"Icom Poland"
